"Plot Title: dl3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892125, SEN S/N: 20892125)","Intensity, Lux (LGR S/N: 20892125, SEN S/N: 20892125)","End Of File (LGR S/N: 20892125)"
1174,10/09/23 01:15:00,10.553,0.0,
1175,10/09/23 01:30:00,10.357,0.0,
1176,10/09/23 01:45:00,10.161,0.0,
1177,10/09/23 02:00:00,10.063,0.0,
1178,10/09/23 02:15:00,9.866,0.0,
1179,10/09/23 02:30:00,9.571,0.0,
1180,10/09/23 02:45:00,9.373,0.0,
1181,10/09/23 03:00:00,9.176,0.0,
1182,10/09/23 03:15:00,8.978,0.0,
1183,10/09/23 03:30:00,8.978,0.0,
1184,10/09/23 03:45:00,8.879,0.0,
1185,10/09/23 04:00:00,8.779,0.0,
1186,10/09/23 04:15:00,8.680,0.0,
1187,10/09/23 04:30:00,8.581,0.0,
1188,10/09/23 04:45:00,8.481,0.0,
1189,10/09/23 05:00:00,8.382,0.0,
1190,10/09/23 05:15:00,8.282,0.0,
1191,10/09/23 05:30:00,8.282,0.0,
1192,10/09/23 05:45:00,8.182,0.0,
1193,10/09/23 06:00:00,8.182,0.0,
1194,10/09/23 06:15:00,8.182,0.0,
1195,10/09/23 06:30:00,8.082,0.0,
1196,10/09/23 06:45:00,7.983,0.0,
1197,10/09/23 07:00:00,7.983,0.0,
1198,10/09/23 07:15:00,7.983,0.0,
1199,10/09/23 07:30:00,7.882,43.1,
1200,10/09/23 07:45:00,7.983,312.2,
1201,10/09/23 08:00:00,8.182,710.4,
1202,10/09/23 08:15:00,8.481,1054.9,
1203,10/09/23 08:30:00,8.978,1377.8,
1204,10/09/23 08:45:00,9.768,1636.1,
1205,10/09/23 09:00:00,10.748,1722.2,
1206,10/09/23 09:15:00,11.334,1894.5,
1207,10/09/23 09:30:00,12.110,2411.1,
1208,10/09/23 09:45:00,13.076,2152.8,
1209,10/09/23 10:00:00,13.942,3100.0,
1210,10/09/23 10:15:00,14.996,3100.0,
1211,10/09/23 10:30:00,16.427,5511.1,
1212,10/09/23 10:45:00,17.760,4650.0,
1213,10/09/23 11:00:00,18.616,4133.4,
1214,10/09/23 11:15:00,21.664,7233.4,
1215,10/09/23 11:30:00,28.060,24800.2,
1216,10/09/23 11:45:00,27.173,10677.8,
1217,10/09/23 12:00:00,33.743,42711.4,
1218,10/09/23 12:15:00,34.479,34444.7,
1219,10/09/23 12:30:00,29.053,19289.0,
1220,10/09/23 12:45:00,25.028,10333.4,
1221,10/09/23 13:00:00,23.581,14466.8,
1222,10/09/23 13:15:00,22.812,6544.5,
1223,10/09/23 13:30:00,22.238,4305.6,
1224,10/09/23 13:45:00,21.282,3788.9,
1225,10/09/23 14:00:00,21.187,3616.7,
1226,10/09/23 14:15:00,21.282,3616.7,
1227,10/09/23 14:30:00,21.473,3616.7,
1228,10/09/23 14:45:00,21.664,3616.7,
1229,10/09/23 15:00:00,19.472,3272.2,
1230,10/09/23 15:15:00,16.427,3444.5,
1231,10/09/23 15:30:00,17.855,3444.5,
1232,10/09/23 15:45:00,19.758,3788.9,
1233,10/09/23 16:00:00,21.378,4994.5,
1234,10/09/23 16:15:00,24.448,11711.2,
1235,10/09/23 16:30:00,23.196,4650.0,
1236,10/09/23 16:45:00,22.525,3616.7,
1237,10/09/23 17:00:00,21.951,3444.5,
1238,10/09/23 17:15:00,22.046,3272.2,
1239,10/09/23 17:30:00,21.855,2238.9,
1240,10/09/23 17:45:00,21.855,2066.7,
1241,10/09/23 18:00:00,21.569,1722.2,
1242,10/09/23 18:15:00,21.282,1377.8,
1243,10/09/23 18:30:00,21.091,1076.4,
1244,10/09/23 18:45:00,20.805,549.0,
1245,10/09/23 19:00:00,20.138,215.3,
1246,10/09/23 19:15:00,19.567,53.8,
1247,10/09/23 19:30:00,19.187,0.0,
1248,10/09/23 19:45:00,18.806,0.0,
1249,10/09/23 20:00:00,17.950,0.0,
1250,10/09/23 20:15:00,17.379,0.0,
1251,10/09/23 20:30:00,16.999,0.0,
1252,10/09/23 20:45:00,16.618,0.0,
1253,10/09/23 21:00:00,16.332,0.0,
1254,10/09/23 21:15:00,16.141,0.0,
1255,10/09/23 21:30:00,16.046,0.0,
1256,10/09/23 21:45:00,15.855,0.0,
1257,10/09/23 22:00:00,15.855,0.0,
1258,10/09/23 22:15:00,15.760,0.0,
1259,10/09/23 22:30:00,15.664,0.0,
1260,10/09/23 22:45:00,15.760,0.0,
1261,10/09/23 23:00:00,15.760,0.0,
1262,10/09/23 23:15:00,15.664,0.0,
1263,10/09/23 23:30:00,15.473,0.0,
1264,10/09/23 23:45:00,15.282,0.0,
1265,10/10/23 00:00:00,15.091,0.0,
1266,10/10/23 00:15:00,15.091,0.0,
1267,10/10/23 00:30:00,15.091,0.0,
1268,10/10/23 00:45:00,15.187,0.0,
1269,10/10/23 01:00:00,14.900,0.0,
1270,10/10/23 01:15:00,14.709,0.0,
1271,10/10/23 01:30:00,14.517,0.0,
1272,10/10/23 01:45:00,14.421,0.0,
1273,10/10/23 02:00:00,14.230,0.0,
1274,10/10/23 02:15:00,14.134,0.0,
1275,10/10/23 02:30:00,14.038,0.0,
1276,10/10/23 02:45:00,13.846,0.0,
1277,10/10/23 03:00:00,13.654,0.0,
1278,10/10/23 03:15:00,13.558,0.0,
1279,10/10/23 03:30:00,13.365,0.0,
1280,10/10/23 03:45:00,13.269,0.0,
1281,10/10/23 04:00:00,13.269,0.0,
1282,10/10/23 04:15:00,13.269,0.0,
1283,10/10/23 04:30:00,13.269,0.0,
1284,10/10/23 04:45:00,13.461,0.0,
1285,10/10/23 05:00:00,13.365,0.0,
1286,10/10/23 05:15:00,13.173,0.0,
1287,10/10/23 05:30:00,12.787,0.0,
1288,10/10/23 05:45:00,12.594,0.0,
1289,10/10/23 06:00:00,12.497,0.0,
1290,10/10/23 06:15:00,12.401,0.0,
1291,10/10/23 06:30:00,12.304,0.0,
1292,10/10/23 06:45:00,12.207,0.0,
1293,10/10/23 07:00:00,12.207,0.0,
1294,10/10/23 07:15:00,12.013,0.0,
1295,10/10/23 07:30:00,12.013,53.8,
1296,10/10/23 07:45:00,11.916,236.8,
1297,10/10/23 08:00:00,12.013,775.0,
1298,10/10/23 08:15:00,12.401,1463.9,
1299,10/10/23 08:30:00,12.787,1463.9,
1300,10/10/23 08:45:00,13.173,1894.5,
1301,10/10/23 09:00:00,13.558,1636.1,
1302,10/10/23 09:15:00,14.325,2583.4,
1303,10/10/23 09:30:00,15.378,2325.0,
1304,10/10/23 09:45:00,16.237,2325.0,
1305,10/10/23 10:00:00,16.903,2583.4,
1306,10/10/23 10:15:00,18.045,3272.2,
1307,10/10/23 10:30:00,19.758,6544.5,
1308,10/10/23 10:45:00,21.760,3788.9,
1309,10/10/23 11:00:00,21.569,3788.9,
1310,10/10/23 11:15:00,30.760,20666.8,
1311,10/10/23 11:30:00,31.778,18600.1,
1312,10/10/23 11:45:00,31.166,12400.1,
1313,10/10/23 12:00:00,37.824,38578.0,
1314,10/10/23 12:15:00,38.157,30311.3,
1315,10/10/23 12:30:00,31.778,17222.3,
1316,10/10/23 12:45:00,28.754,9300.1,
1317,10/10/23 13:00:00,27.862,11022.3,
1318,10/10/23 13:15:00,27.468,9644.5,
1319,10/10/23 13:30:00,26.781,5338.9,
1320,10/10/23 13:45:00,25.708,4477.8,
1321,10/10/23 14:00:00,25.610,4305.6,
1322,10/10/23 14:15:00,25.222,3788.9,
1323,10/10/23 14:30:00,25.125,2583.4,
1324,10/10/23 14:45:00,24.931,2583.4,
1325,10/10/23 15:00:00,24.931,4133.4,
1326,10/10/23 15:15:00,25.222,4650.0,
1327,10/10/23 15:30:00,25.513,4994.5,
1328,10/10/23 15:45:00,26.000,3788.9,
1329,10/10/23 16:00:00,26.488,5166.7,
1330,10/10/23 16:15:00,26.781,5166.7,
1331,10/10/23 16:30:00,26.585,4133.4,
1332,10/10/23 16:45:00,26.683,4822.3,
1333,10/10/23 17:00:00,26.195,4305.6,
1334,10/10/23 17:15:00,25.805,3788.9,
1335,10/10/23 17:30:00,25.610,3961.1,
1336,10/10/23 17:45:00,25.125,2755.6,
1337,10/10/23 18:00:00,24.738,2066.7,
1338,10/10/23 18:15:00,24.255,1463.9,
1339,10/10/23 18:30:00,23.773,1022.6,
1340,10/10/23 18:45:00,23.388,538.2,
1341,10/10/23 19:00:00,23.004,150.7,
1342,10/10/23 19:15:00,22.621,10.8,
1343,10/10/23 19:30:00,22.333,0.0,
1344,10/10/23 19:45:00,22.142,0.0,
1345,10/10/23 20:00:00,22.046,0.0,
1346,10/10/23 20:15:00,21.760,0.0,
1347,10/10/23 20:30:00,21.473,0.0,
1348,10/10/23 20:45:00,21.282,0.0,
1349,10/10/23 21:00:00,21.091,0.0,
1350,10/10/23 21:15:00,21.091,0.0,
1351,10/10/23 21:30:00,20.901,0.0,
1352,10/10/23 21:45:00,20.901,0.0,
1353,10/10/23 22:00:00,20.615,0.0,
1354,10/10/23 22:15:00,20.424,0.0,
1355,10/10/23 22:30:00,20.234,0.0,
1356,10/10/23 22:45:00,20.138,0.0,
1357,10/10/23 23:00:00,20.043,0.0,
1358,10/10/23 23:15:00,19.948,0.0,
1359,10/10/23 23:30:00,20.043,0.0,
1360,10/10/23 23:45:00,19.948,0.0,
1361,10/11/23 00:00:00,19.853,0.0,
1362,10/11/23 00:15:00,19.758,0.0,
1363,10/11/23 00:30:00,19.567,0.0,
1364,10/11/23 00:45:00,19.472,0.0,
1365,10/11/23 01:00:00,19.282,0.0,
1366,10/11/23 01:15:00,19.377,0.0,
1367,10/11/23 01:30:00,19.377,0.0,
1368,10/11/23 01:45:00,19.092,0.0,
1369,10/11/23 02:00:00,18.806,0.0,
1370,10/11/23 02:15:00,18.616,0.0,
1371,10/11/23 02:30:00,18.616,0.0,
1372,10/11/23 02:45:00,18.806,0.0,
1373,10/11/23 03:00:00,19.377,0.0,
1374,10/11/23 03:15:00,19.662,0.0,
1375,10/11/23 03:30:00,19.567,0.0,
1376,10/11/23 03:45:00,19.472,0.0,
1377,10/11/23 04:00:00,19.377,0.0,
1378,10/11/23 04:15:00,19.092,0.0,
1379,10/11/23 04:30:00,18.806,0.0,
1380,10/11/23 04:45:00,18.426,0.0,
1381,10/11/23 05:00:00,18.045,0.0,
1382,10/11/23 05:15:00,17.760,0.0,
1383,10/11/23 05:30:00,17.570,0.0,
1384,10/11/23 05:45:00,17.379,0.0,
1385,10/11/23 06:00:00,17.284,0.0,
1386,10/11/23 06:15:00,17.189,0.0,
1387,10/11/23 06:30:00,17.284,0.0,
1388,10/11/23 06:45:00,17.189,0.0,
1389,10/11/23 07:00:00,17.284,0.0,
1390,10/11/23 07:15:00,17.379,0.0,
1391,10/11/23 07:30:00,17.475,0.0,
1392,10/11/23 07:45:00,17.475,32.3,
1393,10/11/23 08:00:00,17.570,139.9,
1394,10/11/23 08:15:00,17.475,290.6,
1395,10/11/23 08:30:00,17.379,904.2,
1396,10/11/23 08:45:00,17.665,1291.7,
1397,10/11/23 09:00:00,18.045,2238.9,
1398,10/11/23 09:15:00,18.616,2583.4,
1399,10/11/23 09:30:00,19.092,2669.5,
1400,10/11/23 09:45:00,19.567,2927.8,
1401,10/11/23 10:00:00,19.758,2583.4,
1402,10/11/23 10:15:00,20.329,3100.0,
1403,10/11/23 10:30:00,20.424,2927.8,
1404,10/11/23 10:45:00,20.615,2755.6,
1405,10/11/23 11:00:00,20.615,2927.8,
1406,10/11/23 11:15:00,20.615,2755.6,
1407,10/11/23 11:30:00,20.805,3100.0,
1408,10/11/23 11:45:00,20.996,3100.0,
1409,10/11/23 12:00:00,20.901,2497.2,
1410,10/11/23 12:15:00,20.996,3272.2,
1411,10/11/23 12:30:00,21.187,3616.7,
1412,10/11/23 12:45:00,21.569,4477.8,
1413,10/11/23 13:00:00,21.569,2152.8,
1414,10/11/23 13:15:00,21.187,2325.0,
1415,10/11/23 13:30:00,21.378,2669.5,
1416,10/11/23 13:45:00,21.569,3788.9,
1417,10/11/23 14:00:00,21.951,3616.7,
1418,10/11/23 14:15:00,21.569,2755.6,
1419,10/11/23 14:30:00,21.473,3100.0,
1420,10/11/23 14:45:00,21.664,3100.0,
1421,10/11/23 15:00:00,21.760,2927.8,
1422,10/11/23 15:15:00,21.378,1980.6,
1423,10/11/23 15:30:00,20.996,1463.9,
1424,10/11/23 15:45:00,20.710,1302.4,
1425,10/11/23 16:00:00,20.519,968.8,
1426,10/11/23 16:15:00,20.234,559.7,
1427,10/11/23 16:30:00,19.853,441.3,
1428,10/11/23 16:45:00,19.377,602.8,
1429,10/11/23 17:00:00,18.521,441.3,
1430,10/11/23 17:15:00,18.426,312.2,
1431,10/11/23 17:30:00,18.140,312.2,
1432,10/11/23 17:45:00,18.045,172.2,
1433,10/11/23 18:00:00,18.045,118.4,
1434,10/11/23 18:15:00,17.950,118.4,
1435,10/11/23 18:30:00,17.855,96.9,
1436,10/11/23 18:45:00,17.760,64.6,
1437,10/11/23 19:00:00,17.665,10.8,
1438,10/11/23 19:15:00,17.760,0.0,
1439,10/11/23 19:30:00,17.665,0.0,
1440,10/11/23 19:45:00,17.475,0.0,
1441,10/11/23 20:00:00,17.379,0.0,
1442,10/11/23 20:15:00,17.094,0.0,
1443,10/11/23 20:30:00,16.523,0.0,
1444,10/11/23 20:45:00,16.141,0.0,
1445,10/11/23 21:00:00,16.237,0.0,
1446,10/11/23 21:15:00,16.141,0.0,
1447,10/11/23 21:30:00,15.951,0.0,
1448,10/11/23 21:45:00,15.855,0.0,
1449,10/11/23 22:00:00,15.760,0.0,
1450,10/11/23 22:15:00,15.760,0.0,
1451,10/11/23 22:30:00,15.760,0.0,
1452,10/11/23 22:45:00,15.760,0.0,
1453,10/11/23 23:00:00,15.760,0.0,
1454,10/11/23 23:15:00,15.855,0.0,
1455,10/11/23 23:30:00,15.855,0.0,
1456,10/11/23 23:45:00,15.951,0.0,
1457,10/12/23 00:00:00,15.951,0.0,
1458,10/12/23 00:15:00,15.855,0.0,
1459,10/12/23 00:30:00,15.760,0.0,
1460,10/12/23 00:45:00,15.473,0.0,
1461,10/12/23 01:00:00,15.187,0.0,
1462,10/12/23 01:15:00,14.804,0.0,
1463,10/12/23 01:30:00,14.804,0.0,
1464,10/12/23 01:45:00,14.709,0.0,
1465,10/12/23 02:00:00,14.613,0.0,
1466,10/12/23 02:15:00,14.613,0.0,
1467,10/12/23 02:30:00,14.613,0.0,
1468,10/12/23 02:45:00,14.613,0.0,
1469,10/12/23 03:00:00,14.517,0.0,
1470,10/12/23 03:15:00,14.325,0.0,
1471,10/12/23 03:30:00,14.325,0.0,
1472,10/12/23 03:45:00,14.325,0.0,
1473,10/12/23 04:00:00,14.421,0.0,
1474,10/12/23 04:15:00,14.517,0.0,
1475,10/12/23 04:30:00,14.517,0.0,
1476,10/12/23 04:45:00,14.421,0.0,
1477,10/12/23 05:00:00,14.421,0.0,
1478,10/12/23 05:15:00,14.325,0.0,
1479,10/12/23 05:30:00,14.230,0.0,
1480,10/12/23 05:45:00,14.230,0.0,
1481,10/12/23 06:00:00,14.325,0.0,
1482,10/12/23 06:15:00,14.325,0.0,
1483,10/12/23 06:30:00,14.325,0.0,
1484,10/12/23 06:45:00,14.325,0.0,
1485,10/12/23 07:00:00,14.325,0.0,
1486,10/12/23 07:15:00,14.325,0.0,
1487,10/12/23 07:30:00,14.325,0.0,
1488,10/12/23 07:45:00,14.325,0.0,
1489,10/12/23 08:00:00,14.421,96.9,
1490,10/12/23 08:15:00,14.325,193.8,
1491,10/12/23 08:30:00,14.421,344.4,
1492,10/12/23 08:45:00,14.325,355.2,
1493,10/12/23 09:00:00,14.421,796.5,
1494,10/12/23 09:15:00,14.421,570.5,
1495,10/12/23 09:30:00,14.421,462.9,
1496,10/12/23 09:45:00,14.517,936.5,
1497,10/12/23 10:00:00,14.517,764.2,
1498,10/12/23 10:15:00,14.613,602.8,
1499,10/12/23 10:30:00,14.709,785.8,
1500,10/12/23 10:45:00,14.804,882.6,
1501,10/12/23 11:00:00,15.091,2927.8,
1502,10/12/23 11:15:00,15.378,2411.1,
1503,10/12/23 11:30:00,15.569,3616.7,
1504,10/12/23 11:45:00,15.760,2497.2,
1505,10/12/23 12:00:00,15.951,3616.7,
1506,10/12/23 12:15:00,16.332,5166.7,
1507,10/12/23 12:30:00,16.713,5338.9,
1508,10/12/23 12:45:00,16.903,5166.7,
1509,10/12/23 13:00:00,17.665,6200.0,
1510,10/12/23 13:15:00,18.331,8266.7,
1511,10/12/23 13:30:00,18.616,7233.4,
1512,10/12/23 13:45:00,18.711,3961.1,
1513,10/12/23 14:00:00,19.092,8611.2,
1514,10/12/23 14:15:00,19.853,9300.1,
1515,10/12/23 14:30:00,20.043,5511.1,
1516,10/12/23 14:45:00,20.043,6200.0,
1517,10/12/23 15:00:00,20.329,5511.1,
1518,10/12/23 15:15:00,20.138,5511.1,
1519,10/12/23 15:30:00,20.234,5166.7,
1520,10/12/23 15:45:00,20.329,5338.9,
1521,10/12/23 16:00:00,20.329,2497.2,
1522,10/12/23 16:15:00,19.282,1894.5,
1523,10/12/23 16:30:00,18.901,1550.0,
1524,10/12/23 16:45:00,18.901,1463.9,
1525,10/12/23 17:00:00,18.616,882.6,
1526,10/12/23 17:15:00,18.521,1205.6,
1527,10/12/23 17:30:00,18.426,1054.9,
1528,10/12/23 17:45:00,18.331,753.5,
1529,10/12/23 18:00:00,18.331,1162.5,
1530,10/12/23 18:15:00,18.331,1087.2,
1531,10/12/23 18:30:00,18.140,710.4,
1532,10/12/23 18:45:00,17.950,279.9,
1533,10/12/23 19:00:00,17.760,75.3,
1534,10/12/23 19:15:00,17.570,10.8,
1535,10/12/23 19:30:00,17.475,0.0,
1536,10/12/23 19:45:00,17.379,0.0,
1537,10/12/23 20:00:00,17.189,0.0,
1538,10/12/23 20:15:00,17.094,0.0,
1539,10/12/23 20:30:00,17.094,0.0,
1540,10/12/23 20:45:00,17.189,0.0,
1541,10/12/23 21:00:00,17.189,0.0,
1542,10/12/23 21:15:00,17.094,0.0,
1543,10/12/23 21:30:00,17.094,0.0,
1544,10/12/23 21:45:00,17.094,0.0,
1545,10/12/23 22:00:00,16.999,0.0,
1546,10/12/23 22:15:00,16.903,0.0,
1547,10/12/23 22:30:00,16.808,0.0,
1548,10/12/23 22:45:00,16.713,0.0,
1549,10/12/23 23:00:00,16.713,0.0,
1550,10/12/23 23:15:00,16.618,0.0,
1551,10/12/23 23:30:00,16.618,0.0,
1552,10/12/23 23:45:00,16.713,0.0,
1553,10/13/23 00:00:00,16.808,0.0,
1554,10/13/23 00:15:00,16.713,0.0,
1555,10/13/23 00:30:00,16.713,0.0,
1556,10/13/23 00:45:00,16.713,0.0,
1557,10/13/23 01:00:00,16.618,0.0,
1558,10/13/23 01:15:00,16.523,0.0,
1559,10/13/23 01:30:00,16.332,0.0,
1560,10/13/23 01:45:00,16.332,0.0,
1561,10/13/23 02:00:00,16.141,0.0,
1562,10/13/23 02:15:00,16.141,0.0,
1563,10/13/23 02:30:00,16.237,0.0,
1564,10/13/23 02:45:00,16.237,0.0,
1565,10/13/23 03:00:00,16.237,0.0,
1566,10/13/23 03:15:00,16.332,0.0,
1567,10/13/23 03:30:00,16.332,0.0,
1568,10/13/23 03:45:00,16.237,0.0,
1569,10/13/23 04:00:00,16.237,0.0,
1570,10/13/23 04:15:00,16.237,0.0,
1571,10/13/23 04:30:00,16.141,0.0,
1572,10/13/23 04:45:00,16.046,0.0,
1573,10/13/23 05:00:00,16.046,0.0,
1574,10/13/23 05:15:00,16.046,0.0,
1575,10/13/23 05:30:00,15.951,0.0,
1576,10/13/23 05:45:00,15.855,0.0,
1577,10/13/23 06:00:00,15.760,0.0,
1578,10/13/23 06:15:00,15.760,0.0,
1579,10/13/23 06:30:00,15.760,0.0,
1580,10/13/23 06:45:00,15.855,0.0,
1581,10/13/23 07:00:00,15.951,0.0,
1582,10/13/23 07:15:00,15.951,0.0,
1583,10/13/23 07:30:00,16.046,0.0,
1584,10/13/23 07:45:00,16.046,32.3,
1585,10/13/23 08:00:00,15.951,258.3,
1586,10/13/23 08:15:00,16.046,613.5,
1587,10/13/23 08:30:00,16.237,721.2,
1588,10/13/23 08:45:00,16.141,1162.5,
1589,10/13/23 09:00:00,16.141,1463.9,
1590,10/13/23 09:15:00,16.427,1894.5,
1591,10/13/23 09:30:00,16.808,2755.6,
1592,10/13/23 09:45:00,17.284,4650.0,
1593,10/13/23 10:00:00,17.760,3788.9,
1594,10/13/23 10:15:00,17.665,2927.8,
1595,10/13/23 10:30:00,18.140,4994.5,
1596,10/13/23 10:45:00,18.711,5166.7,
1597,10/13/23 11:00:00,19.282,5166.7,
1598,10/13/23 11:15:00,19.282,4994.5,
1599,10/13/23 11:30:00,19.187,3444.5,
1600,10/13/23 11:45:00,18.996,2583.4,
1601,10/13/23 12:00:00,18.711,3100.0,
1602,10/13/23 12:15:00,18.996,3272.2,
1603,10/13/23 12:30:00,19.187,4650.0,
1604,10/13/23 12:45:00,19.092,3961.1,
1605,10/13/23 13:00:00,19.377,4650.0,
1606,10/13/23 13:15:00,19.092,2927.8,
1607,10/13/23 13:30:00,18.806,2669.5,
1608,10/13/23 13:45:00,18.616,2927.8,
1609,10/13/23 14:00:00,19.377,4994.5,
1610,10/13/23 14:15:00,19.853,5166.7,
1611,10/13/23 14:30:00,19.662,5166.7,
1612,10/13/23 14:45:00,19.948,4477.8,
1613,10/13/23 15:00:00,20.424,5166.7,
1614,10/13/23 15:15:00,20.329,3961.1,
1615,10/13/23 15:30:00,20.043,3788.9,
1616,10/13/23 15:45:00,19.853,2238.9,
1617,10/13/23 16:00:00,19.758,2325.0,
1618,10/13/23 16:15:00,19.662,2583.4,
1619,10/13/23 16:30:00,19.472,1722.2,
1620,10/13/23 16:45:00,19.472,1894.5,
1621,10/13/23 17:00:00,19.092,1377.8,
1622,10/13/23 17:15:00,18.711,1119.5,
1623,10/13/23 17:30:00,18.521,1022.6,
1624,10/13/23 17:45:00,18.331,861.1,
1625,10/13/23 18:00:00,18.045,484.4,
1626,10/13/23 18:15:00,17.855,581.3,
1627,10/13/23 18:30:00,17.760,279.9,
1628,10/13/23 18:45:00,17.570,193.8,
1629,10/13/23 19:00:00,17.570,21.5,
1630,10/13/23 19:15:00,17.475,0.0,
1631,10/13/23 19:30:00,17.284,0.0,
1632,10/13/23 19:45:00,17.189,0.0,
1633,10/13/23 20:00:00,17.094,0.0,
1634,10/13/23 20:15:00,17.094,0.0,
1635,10/13/23 20:30:00,17.094,0.0,
1636,10/13/23 20:45:00,17.094,0.0,
1637,10/13/23 21:00:00,17.094,0.0,
1638,10/13/23 21:15:00,17.094,0.0,
1639,10/13/23 21:30:00,17.094,0.0,
1640,10/13/23 21:45:00,17.094,0.0,
1641,10/13/23 22:00:00,16.999,0.0,
1642,10/13/23 22:15:00,16.999,0.0,
1643,10/13/23 22:30:00,16.808,0.0,
1644,10/13/23 22:45:00,16.808,0.0,
1645,10/13/23 23:00:00,16.808,0.0,
1646,10/13/23 23:15:00,16.903,0.0,
1647,10/13/23 23:30:00,16.903,0.0,
1648,10/13/23 23:45:00,16.903,0.0,
1649,10/14/23 00:00:00,16.808,0.0,
1650,10/14/23 00:15:00,16.808,0.0,
1651,10/14/23 00:30:00,16.903,0.0,
1652,10/14/23 00:45:00,16.808,0.0,
1653,10/14/23 01:00:00,16.808,0.0,
1654,10/14/23 01:15:00,16.808,0.0,
1655,10/14/23 01:30:00,16.808,0.0,
1656,10/14/23 01:45:00,16.903,0.0,
1657,10/14/23 02:00:00,16.903,0.0,
1658,10/14/23 02:15:00,16.999,0.0,
1659,10/14/23 02:30:00,16.903,0.0,
1660,10/14/23 02:45:00,16.999,0.0,
1661,10/14/23 03:00:00,16.903,0.0,
1662,10/14/23 03:15:00,16.903,0.0,
1663,10/14/23 03:30:00,16.903,0.0,
1664,10/14/23 03:45:00,16.903,0.0,
1665,10/14/23 04:00:00,16.999,0.0,
1666,10/14/23 04:15:00,16.903,0.0,
1667,10/14/23 04:30:00,16.999,0.0,
1668,10/14/23 04:45:00,16.903,0.0,
1669,10/14/23 05:00:00,16.903,0.0,
1670,10/14/23 05:15:00,16.999,0.0,
1671,10/14/23 05:30:00,16.903,0.0,
1672,10/14/23 05:45:00,16.999,0.0,
1673,10/14/23 06:00:00,16.999,0.0,
1674,10/14/23 06:15:00,16.999,0.0,
1675,10/14/23 06:30:00,16.903,0.0,
1676,10/14/23 06:45:00,16.999,0.0,
1677,10/14/23 07:00:00,16.999,0.0,
1678,10/14/23 07:15:00,16.999,0.0,
1679,10/14/23 07:30:00,16.999,0.0,
1680,10/14/23 07:45:00,16.999,21.5,
1681,10/14/23 08:00:00,16.999,172.2,
1682,10/14/23 08:15:00,17.094,193.8,
1683,10/14/23 08:30:00,17.189,527.4,
1684,10/14/23 08:45:00,17.284,419.8,
1685,10/14/23 09:00:00,17.475,656.6,
1686,10/14/23 09:15:00,17.379,624.3,
1687,10/14/23 09:30:00,17.475,839.6,
1688,10/14/23 09:45:00,17.760,2583.4,
1689,10/14/23 10:00:00,17.950,1151.7,
1690,10/14/23 10:15:00,17.855,1463.9,
1691,10/14/23 10:30:00,17.950,2152.8,
1692,10/14/23 10:45:00,18.045,1463.9,
1693,10/14/23 11:00:00,18.140,2325.0,
1694,10/14/23 11:15:00,19.187,3788.9,
1695,10/14/23 11:30:00,21.378,5338.9,
1696,10/14/23 11:45:00,22.525,11022.3,
1697,10/14/23 12:00:00,25.125,17222.3,
1698,10/14/23 12:15:00,22.717,4650.0,
1699,10/14/23 12:30:00,23.004,8266.7,
1700,10/14/23 12:45:00,21.187,3444.5,
1701,10/14/23 13:00:00,20.710,3788.9,
1702,10/14/23 13:15:00,20.805,2152.8,
1703,10/14/23 13:30:00,20.615,1550.0,
1704,10/14/23 13:45:00,20.234,1894.5,
1705,10/14/23 14:00:00,20.424,2497.2,
1706,10/14/23 14:15:00,20.519,3788.9,
1707,10/14/23 14:30:00,21.091,4133.4,
1708,10/14/23 14:45:00,21.187,2325.0,
1709,10/14/23 15:00:00,21.187,3616.7,
1710,10/14/23 15:15:00,21.091,3788.9,
1711,10/14/23 15:30:00,21.282,3100.0,
1712,10/14/23 15:45:00,21.569,3616.7,
1713,10/14/23 16:00:00,22.333,5511.1,
1714,10/14/23 16:15:00,22.046,2238.9,
1715,10/14/23 16:30:00,22.525,3444.5,
1716,10/14/23 16:45:00,21.855,1980.6,
1717,10/14/23 17:00:00,21.473,1033.3,
1718,10/14/23 17:15:00,21.378,3100.0,
1719,10/14/23 17:30:00,21.378,2755.6,
1720,10/14/23 17:45:00,21.187,2497.2,
1721,10/14/23 18:00:00,21.378,1808.3,
1722,10/14/23 18:15:00,20.710,925.7,
1723,10/14/23 18:30:00,20.424,958.0,
1724,10/14/23 18:45:00,19.758,355.2,
1725,10/14/23 19:00:00,19.472,118.4,
1726,10/14/23 19:15:00,19.282,21.5,
1727,10/14/23 19:30:00,19.092,0.0,
1728,10/14/23 19:45:00,18.711,0.0,
1729,10/14/23 20:00:00,18.616,0.0,
1730,10/14/23 20:15:00,18.331,0.0,
1731,10/14/23 20:30:00,18.140,0.0,
1732,10/14/23 20:45:00,17.950,0.0,
1733,10/14/23 21:00:00,17.855,0.0,
1734,10/14/23 21:15:00,17.570,0.0,
1735,10/14/23 21:30:00,17.379,0.0,
1736,10/14/23 21:45:00,16.999,0.0,
1737,10/14/23 22:00:00,16.808,0.0,
1738,10/14/23 22:15:00,16.427,0.0,
1739,10/14/23 22:30:00,16.237,0.0,
1740,10/14/23 22:45:00,16.046,0.0,
1741,10/14/23 23:00:00,16.046,0.0,
1742,10/14/23 23:15:00,15.855,0.0,
